"Órgão (Cod)";"Órgão";"UO (Cod)";"UO";"Função (Cod)";"Função";"Subfunção (Cod)";"Subfunção";"GND (Cod)";"GND";"Autorizado";"Pago";"RP Pago"
"26000";"MINISTERIO DA EDUCACAO";"26431";"INSTITUTO FEDERAL DO PIAUÍ";"12";"EDUCACAO";"363";"ENSINO PROFISSIONAL";"3";"OUTRAS DESPESAS CORRENTES";"32783135";"22273712.15";"4226076.73"
"26000";"MINISTERIO DA EDUCACAO";"26268";"FUNDAÇÃO UNIVERSIDADE FEDERAL DE RONDÔNIA";"12";"EDUCACAO";"571";"DESENVOLVIMENTO CIENTIFICO";"3";"OUTRAS DESPESAS CORRENTES";"0";"0";"20502.04"
"26000";"MINISTERIO DA EDUCACAO";"26409";"INSTITUTO FEDERAL DE MINAS GERAIS";"12";"EDUCACAO";"363";"ENSINO PROFISSIONAL";"1";"PESSOAL E ENCARGOS SOCIAIS";"77783174";"76392622.45";"0"
"26000";"MINISTERIO DA EDUCACAO";"26105";"INSTITUTO BENJAMIN CONSTANT";"12";"EDUCACAO";"364";"ENSINO SUPERIOR";"3";"OUTRAS DESPESAS CORRENTES";"788814";"596443.4";"0"
"26000";"MINISTERIO DA EDUCACAO";"26241";"UNIVERSIDADE FEDERAL DO PARANÁ";"12";"EDUCACAO";"364";"ENSINO SUPERIOR";"3";"OUTRAS DESPESAS CORRENTES";"183542892";"104925713.05";"22617248.87"
"26000";"MINISTERIO DA EDUCACAO";"26244";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL";"12";"EDUCACAO";"368";"EDUCACAO BASICA";"3";"OUTRAS DESPESAS CORRENTES";"3249869";"1583274.99";"0"
"26000";"MINISTERIO DA EDUCACAO";"26441";"UNIVERSIDADE FEDERAL DO OESTE DO PARÁ - UFOPA";"12";"EDUCACAO";"364";"ENSINO SUPERIOR";"3";"OUTRAS DESPESAS CORRENTES";"24312557";"8599951.95";"8083553.94"
"26000";"MINISTERIO DA EDUCACAO";"26284";"FUNDAÇÃO UNIVERSIDADE FEDERAL DE CIÊNCIAS DA SAÚDE DE PORTO ALEGRE";"12";"EDUCACAO";"364";"ENSINO SUPERIOR";"4";"INVESTIMENTOS";"24076947";"2099760.45";"5525556.29"
"26000";"MINISTERIO DA EDUCACAO";"26249";"UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO";"12";"EDUCACAO";"301";"ATENCAO BASICA";"3";"OUTRAS DESPESAS CORRENTES";"3319965";"3104669.22";"0"
"26000";"MINISTERIO DA EDUCACAO";"26367";"HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DE JUIZ DE FORA";"12";"EDUCACAO";"306";"ALIMENTACAO E NUTRICAO";"3";"OUTRAS DESPESAS CORRENTES";"1560000";"1468040.17";"0"
"26000";"MINISTERIO DA EDUCACAO";"26401";"HOSPITAL UNIVERSITÁRIO MARIA PEDROSSIAN";"12";"EDUCACAO";"331";"PROTECAO E BENEFICIOS AO TRABALHADOR";"3";"OUTRAS DESPESAS CORRENTES";"120000";"31287.74";"0"
"26000";"MINISTERIO DA EDUCACAO";"26417";"INSTITUTO FEDERAL DA PARAÍBA";"12";"EDUCACAO";"306";"ALIMENTACAO E NUTRICAO";"3";"OUTRAS DESPESAS CORRENTES";"5420000";"5389592.6";"0"
"26000";"MINISTERIO DA EDUCACAO";"26436";"INSTITUTO FEDERAL SUL-RIO-GRANDENSE";"12";"EDUCACAO";"331";"PROTECAO E BENEFICIOS AO TRABALHADOR";"3";"OUTRAS DESPESAS CORRENTES";"1260000";"1098676.5";"0"
"26000";"MINISTERIO DA EDUCACAO";"26255";"UNIVERSIDADE FEDERAL DO VALE DO JEQUITINHONHA E MUCURI";"12";"EDUCACAO";"331";"PROTECAO E BENEFICIOS AO TRABALHADOR";"3";"OUTRAS DESPESAS CORRENTES";"12000";"4390.37";"0"
"26000";"MINISTERIO DA EDUCACAO";"26284";"FUNDAÇÃO UNIVERSIDADE FEDERAL DE CIÊNCIAS DA SAÚDE DE PORTO ALEGRE";"12";"EDUCACAO";"364";"ENSINO SUPERIOR";"1";"PESSOAL E ENCARGOS SOCIAIS";"29068627";"28499348.12";"0"
"26000";"MINISTERIO DA EDUCACAO";"26251";"FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS";"12";"EDUCACAO";"122";"ADMINISTRACAO GERAL";"1";"PESSOAL E ENCARGOS SOCIAIS";"18736941";"18680904.14";"0"
"26000";"MINISTERIO DA EDUCACAO";"26101";"MINISTÉRIO DA EDUCAÇÃO";"12";"EDUCACAO";"363";"ENSINO PROFISSIONAL";"3";"OUTRAS DESPESAS CORRENTES";"232368656";"34499286.35";"47891637.51"
"26000";"MINISTERIO DA EDUCACAO";"26278";"FUNDAÇÃO UNIVERSIDADE FEDERAL DE PELOTAS";"12";"EDUCACAO";"301";"ATENCAO BASICA";"3";"OUTRAS DESPESAS CORRENTES";"4299952";"4070391.51";"0"
"26000";"MINISTERIO DA EDUCACAO";"26264";"UNIVERSIDADE FEDERAL RURAL DO SEMI-ÁRIDO";"12";"EDUCACAO";"301";"ATENCAO BASICA";"3";"OUTRAS DESPESAS CORRENTES";"1316682";"1260860.62";"8519.54"
"26000";"MINISTERIO DA EDUCACAO";"26282";"FUNDAÇÃO UNIVERSIDADE FEDERAL DE VIÇOSA";"12";"EDUCACAO";"306";"ALIMENTACAO E NUTRICAO";"3";"OUTRAS DESPESAS CORRENTES";"12848314";"12843422.9";"0"
"26000";"MINISTERIO DA EDUCACAO";"26423";"INSTITUTO FEDERAL DE SERGIPE";"12";"EDUCACAO";"122";"ADMINISTRACAO GERAL";"1";"PESSOAL E ENCARGOS SOCIAIS";"9791238";"9775082.58";"0.51"
"26000";"MINISTERIO DA EDUCACAO";"26246";"UNIVERSIDADE FEDERAL DE SANTA CATARINA";"12";"EDUCACAO";"306";"ALIMENTACAO E NUTRICAO";"3";"OUTRAS DESPESAS CORRENTES";"14394190";"14384197.4";"0"
"26000";"MINISTERIO DA EDUCACAO";"26352";"FUNDAÇÃO UNIVERSIDADE FEDERAL DO ABC";"12";"EDUCACAO";"571";"DESENVOLVIMENTO CIENTIFICO";"3";"OUTRAS DESPESAS CORRENTES";"0";"0";"54680.06"
"26000";"MINISTERIO DA EDUCACAO";"26260";"UNIVERSIDADE FEDERAL DE ALFENAS";"12";"EDUCACAO";"571";"DESENVOLVIMENTO CIENTIFICO";"3";"OUTRAS DESPESAS CORRENTES";"0";"0";"17624.94"
"26000";"MINISTERIO DA EDUCACAO";"26249";"UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO";"12";"EDUCACAO";"365";"EDUCACAO INFANTIL";"3";"OUTRAS DESPESAS CORRENTES";"300000";"264286.98";"0"
"26000";"MINISTERIO DA EDUCACAO";"26440";"UNIVERSIDADE FEDERAL DA FRONTEIRA SUL - UFFS";"12";"EDUCACAO";"122";"ADMINISTRACAO GERAL";"1";"PESSOAL E ENCARGOS SOCIAIS";"10966649";"10922060.99";"0"
"26000";"MINISTERIO DA EDUCACAO";"26247";"UNIVERSIDADE FEDERAL DE SANTA MARIA";"12";"EDUCACAO";"306";"ALIMENTACAO E NUTRICAO";"3";"OUTRAS DESPESAS CORRENTES";"11580000";"11580000";"0"
"26000";"MINISTERIO DA EDUCACAO";"26366";"HOSPITAL UNIVERSITÁRIO ANTONIO PEDRO";"12";"EDUCACAO";"302";"ASSISTENCIA HOSPITALAR E AMBULATORIAL";"3";"OUTRAS DESPESAS CORRENTES";"1186529";"0";"20590.84"
"26000";"MINISTERIO DA EDUCACAO";"26235";"UNIVERSIDADE FEDERAL DE GOIÁS";"12";"EDUCACAO";"571";"DESENVOLVIMENTO CIENTIFICO";"3";"OUTRAS DESPESAS CORRENTES";"0";"0";"3108919.59"
"26000";"MINISTERIO DA EDUCACAO";"26254";"UNIVERSIDADE FEDERAL DO TRIÂNGULO MINEIRO";"12";"EDUCACAO";"365";"EDUCACAO INFANTIL";"3";"OUTRAS DESPESAS CORRENTES";"144000";"137028.85";"0"
"26000";"MINISTERIO DA EDUCACAO";"26388";"HOSPITAL UNIVERSITÁRIO ALCIDES CARNEIRO";"12";"EDUCACAO";"122";"ADMINISTRACAO GERAL";"1";"PESSOAL E ENCARGOS SOCIAIS";"6666650";"5603712.89";"0"
"26000";"MINISTERIO DA EDUCACAO";"26253";"UNIVERSIDADE FEDERAL RURAL DA AMAZÔNIA";"12";"EDUCACAO";"364";"ENSINO SUPERIOR";"1";"PESSOAL E ENCARGOS SOCIAIS";"54290670";"54140606.68";"0"
"26000";"MINISTERIO DA EDUCACAO";"26386";"HOSPITAL UNIVERSITÁRIO POLYDORO ERNANI DE SÃO THIAGO";"12";"EDUCACAO";"306";"ALIMENTACAO E NUTRICAO";"3";"OUTRAS DESPESAS CORRENTES";"4799888";"4772907.13";"0"
"26000";"MINISTERIO DA EDUCACAO";"26255";"UNIVERSIDADE FEDERAL DO VALE DO JEQUITINHONHA E MUCURI";"12";"EDUCACAO";"306";"ALIMENTACAO E NUTRICAO";"3";"OUTRAS DESPESAS CORRENTES";"3031284";"3029235.48";"0"
"26000";"MINISTERIO DA EDUCACAO";"26282";"FUNDAÇÃO UNIVERSIDADE FEDERAL DE VIÇOSA";"12";"EDUCACAO";"331";"PROTECAO E BENEFICIOS AO TRABALHADOR";"3";"OUTRAS DESPESAS CORRENTES";"632576";"336113.8";"0"
"26000";"MINISTERIO DA EDUCACAO";"26394";"HOSPITAL UNIVERSITÁRIO DA FUNDAÇÃO UNIVERSIDADE DO MARANHÃO";"12";"EDUCACAO";"302";"ASSISTENCIA HOSPITALAR E AMBULATORIAL";"1";"PESSOAL E ENCARGOS SOCIAIS";"54983364";"51999650.78";"0"
"26000";"MINISTERIO DA EDUCACAO";"26272";"FUNDAÇÃO UNIVERSIDADE FEDERAL DO MARANHÃO";"12";"EDUCACAO";"368";"EDUCACAO BASICA";"4";"INVESTIMENTOS";"166667";"0";"0"
"26000";"MINISTERIO DA EDUCACAO";"26250";"FUNDAÇÃO UNIVERSIDADE FEDERAL DE RORAIMA";"12";"EDUCACAO";"571";"DESENVOLVIMENTO CIENTIFICO";"3";"OUTRAS DESPESAS CORRENTES";"0";"0";"179945.92"
"26000";"MINISTERIO DA EDUCACAO";"26263";"UNIVERSIDADE FEDERAL DE LAVRAS";"12";"EDUCACAO";"368";"EDUCACAO BASICA";"3";"OUTRAS DESPESAS CORRENTES";"70000";"5203.26";"0"
"26000";"MINISTERIO DA EDUCACAO";"26373";"HOSPITAL DAS CLÍNICAS DA UNIVERSIDADE FEDERAL DE PERNAMBUCO";"12";"EDUCACAO";"331";"PROTECAO E BENEFICIOS AO TRABALHADOR";"3";"OUTRAS DESPESAS CORRENTES";"1020000";"839064.79";"0"
"26000";"MINISTERIO DA EDUCACAO";"26434";"INSTITUTO FEDERAL FLUMINENSE";"12";"EDUCACAO";"122";"ADMINISTRACAO GERAL";"1";"PESSOAL E ENCARGOS SOCIAIS";"17535253";"16204145.31";"0"
"26000";"MINISTERIO DA EDUCACAO";"26427";"INSTITUTO FEDERAL DA BAHIA";"12";"EDUCACAO";"301";"ATENCAO BASICA";"3";"OUTRAS DESPESAS CORRENTES";"2947469";"2813330.82";"32174.6"
"26000";"MINISTERIO DA EDUCACAO";"26241";"UNIVERSIDADE FEDERAL DO PARANÁ";"12";"EDUCACAO";"365";"EDUCACAO INFANTIL";"3";"OUTRAS DESPESAS CORRENTES";"428540";"422129.77";"0"
"26000";"MINISTERIO DA EDUCACAO";"26231";"UNIVERSIDADE FEDERAL DE ALAGOAS";"12";"EDUCACAO";"363";"ENSINO PROFISSIONAL";"4";"INVESTIMENTOS";"0";"0";"99989.58"
"26000";"MINISTERIO DA EDUCACAO";"26373";"HOSPITAL DAS CLÍNICAS DA UNIVERSIDADE FEDERAL DE PERNAMBUCO";"12";"EDUCACAO";"365";"EDUCACAO INFANTIL";"3";"OUTRAS DESPESAS CORRENTES";"192464";"190371";"0"
"26000";"MINISTERIO DA EDUCACAO";"26430";"INSTITUTO FEDERAL DO SERTÃO PERNAMBUCANO";"12";"EDUCACAO";"331";"PROTECAO E BENEFICIOS AO TRABALHADOR";"3";"OUTRAS DESPESAS CORRENTES";"432000";"399738.89";"0"
"26000";"MINISTERIO DA EDUCACAO";"26430";"INSTITUTO FEDERAL DO SERTÃO PERNAMBUCANO";"12";"EDUCACAO";"128";"FORMACAO DE RECURSOS HUMANOS";"3";"OUTRAS DESPESAS CORRENTES";"1812983";"528625.57";"184436.24"
"26000";"MINISTERIO DA EDUCACAO";"26418";"INSTITUTO FEDERAL DE PERNAMBUCO";"12";"EDUCACAO";"306";"ALIMENTACAO E NUTRICAO";"3";"OUTRAS DESPESAS CORRENTES";"5772901";"5766672.64";"0"
"26000";"MINISTERIO DA EDUCACAO";"26257";"CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA DE MINAS GERAIS";"12";"EDUCACAO";"571";"DESENVOLVIMENTO CIENTIFICO";"3";"OUTRAS DESPESAS CORRENTES";"0";"0";"17371.96"
"26000";"MINISTERIO DA EDUCACAO";"26389";"HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO TRIÂNGULO MINEIRO";"12";"EDUCACAO";"122";"ADMINISTRACAO GERAL";"1";"PESSOAL E ENCARGOS SOCIAIS";"17333290";"16236797.44";"0"
"26000";"MINISTERIO DA EDUCACAO";"26400";"HOSPITAL UNIVERSITÁRIO DA FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE";"12";"EDUCACAO";"331";"PROTECAO E BENEFICIOS AO TRABALHADOR";"3";"OUTRAS DESPESAS CORRENTES";"60000";"44959.45";"0"
"26000";"MINISTERIO DA EDUCACAO";"26262";"UNIVERSIDADE FEDERAL DE SÃO PAULO";"12";"EDUCACAO";"302";"ASSISTENCIA HOSPITALAR E AMBULATORIAL";"3";"OUTRAS DESPESAS CORRENTES";"0";"0";"544318.01"
"26000";"MINISTERIO DA EDUCACAO";"26236";"UNIVERSIDADE FEDERAL FLUMINENSE";"12";"EDUCACAO";"364";"ENSINO SUPERIOR";"1";"PESSOAL E ENCARGOS SOCIAIS";"501543146";"494449447.03";"94578.71"
"26000";"MINISTERIO DA EDUCACAO";"26417";"INSTITUTO FEDERAL DA PARAÍBA";"12";"EDUCACAO";"365";"EDUCACAO INFANTIL";"3";"OUTRAS DESPESAS CORRENTES";"187877";"185780.08";"0"
"26000";"MINISTERIO DA EDUCACAO";"26427";"INSTITUTO FEDERAL DA BAHIA";"12";"EDUCACAO";"363";"ENSINO PROFISSIONAL";"1";"PESSOAL E ENCARGOS SOCIAIS";"116827756";"115136861.08";"0"
"26000";"MINISTERIO DA EDUCACAO";"26267";"UNIVERSIDADE FEDERAL DA INTEGRAÇÃO LATINO AMERICANA";"12";"EDUCACAO";"301";"ATENCAO BASICA";"3";"OUTRAS DESPESAS CORRENTES";"247500";"196946";"0"
"26000";"MINISTERIO DA EDUCACAO";"26396";"HOSPITAL DAS CLÍNICAS DA UNIVERSIDADE FEDERAL DE UBERLÂNDIA";"12";"EDUCACAO";"302";"ASSISTENCIA HOSPITALAR E AMBULATORIAL";"1";"PESSOAL E ENCARGOS SOCIAIS";"116011750";"110910740.12";"0"
"26000";"MINISTERIO DA EDUCACAO";"26409";"INSTITUTO FEDERAL DE MINAS GERAIS";"12";"EDUCACAO";"365";"EDUCACAO INFANTIL";"3";"OUTRAS DESPESAS CORRENTES";"209000";"206226.7";"0"
"26000";"MINISTERIO DA EDUCACAO";"26262";"UNIVERSIDADE FEDERAL DE SÃO PAULO";"12";"EDUCACAO";"364";"ENSINO SUPERIOR";"5";"INVERSOES FINANCEIRAS";"6898417";"0";"0"
"26000";"MINISTERIO DA EDUCACAO";"26280";"FUNDAÇÃO UNIVERSIDADE FEDERAL DE SÃO CARLOS";"12";"EDUCACAO";"364";"ENSINO SUPERIOR";"1";"PESSOAL E ENCARGOS SOCIAIS";"190441823";"184896752.23";"0"
"26000";"MINISTERIO DA EDUCACAO";"26255";"UNIVERSIDADE FEDERAL DO VALE DO JEQUITINHONHA E MUCURI";"12";"EDUCACAO";"122";"ADMINISTRACAO GERAL";"1";"PESSOAL E ENCARGOS SOCIAIS";"11344795";"10919236.06";"0"
"26000";"MINISTERIO DA EDUCACAO";"26363";"MATERNIDADE ASSIS CHATEAUBRIAN";"12";"EDUCACAO";"302";"ASSISTENCIA HOSPITALAR E AMBULATORIAL";"1";"PESSOAL E ENCARGOS SOCIAIS";"40949905";"40682618.74";"0"
"26000";"MINISTERIO DA EDUCACAO";"26358";"HOSPITAL UNIVERSITÁRIO PROF. ALBERTO ANTUNES";"12";"EDUCACAO";"306";"ALIMENTACAO E NUTRICAO";"3";"OUTRAS DESPESAS CORRENTES";"2304000";"2181849.27";"0"
"26000";"MINISTERIO DA EDUCACAO";"26276";"FUNDAÇÃO UNIVERSIDADE FEDERAL DE MATO GROSSO";"12";"EDUCACAO";"306";"ALIMENTACAO E NUTRICAO";"3";"OUTRAS DESPESAS CORRENTES";"10222777";"9933428.26";"0"
"26000";"MINISTERIO DA EDUCACAO";"26257";"CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA DE MINAS GERAIS";"12";"EDUCACAO";"364";"ENSINO SUPERIOR";"3";"OUTRAS DESPESAS CORRENTES";"0";"0";"796354.48"
"26000";"MINISTERIO DA EDUCACAO";"26292";"FUNDAÇÃO JOAQUIM NABUCO";"12";"EDUCACAO";"306";"ALIMENTACAO E NUTRICAO";"3";"OUTRAS DESPESAS CORRENTES";"1560000";"1369575.27";"0"
"26000";"MINISTERIO DA EDUCACAO";"26400";"HOSPITAL UNIVERSITÁRIO DA FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE";"12";"EDUCACAO";"302";"ASSISTENCIA HOSPITALAR E AMBULATORIAL";"1";"PESSOAL E ENCARGOS SOCIAIS";"32239260";"30718813.13";"0"
"26000";"MINISTERIO DA EDUCACAO";"26427";"INSTITUTO FEDERAL DA BAHIA";"12";"EDUCACAO";"306";"ALIMENTACAO E NUTRICAO";"3";"OUTRAS DESPESAS CORRENTES";"7079933";"6754094.23";"0"
"26000";"MINISTERIO DA EDUCACAO";"26272";"FUNDAÇÃO UNIVERSIDADE FEDERAL DO MARANHÃO";"12";"EDUCACAO";"128";"FORMACAO DE RECURSOS HUMANOS";"3";"OUTRAS DESPESAS CORRENTES";"272377";"151838.7";"78866.44"
"26000";"MINISTERIO DA EDUCACAO";"26250";"FUNDAÇÃO UNIVERSIDADE FEDERAL DE RORAIMA";"12";"EDUCACAO";"365";"EDUCACAO INFANTIL";"3";"OUTRAS DESPESAS CORRENTES";"132000";"114654.1";"0"
"26000";"MINISTERIO DA EDUCACAO";"26433";"INSTITUTO FEDERAL DO RIO DE JANEIRO";"12";"EDUCACAO";"363";"ENSINO PROFISSIONAL";"3";"OUTRAS DESPESAS CORRENTES";"39981561";"23454802.52";"8409390.29"
"26000";"MINISTERIO DA EDUCACAO";"26416";"INSTITUTO FEDERAL DO PARÁ";"12";"EDUCACAO";"306";"ALIMENTACAO E NUTRICAO";"3";"OUTRAS DESPESAS CORRENTES";"4985000";"4952862.89";"0"
"26000";"MINISTERIO DA EDUCACAO";"26244";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL";"12";"EDUCACAO";"571";"DESENVOLVIMENTO CIENTIFICO";"3";"OUTRAS DESPESAS CORRENTES";"0";"0";"239003.87"
"26000";"MINISTERIO DA EDUCACAO";"26405";"INSTITUTO FEDERAL DO CEARÁ";"12";"EDUCACAO";"122";"ADMINISTRACAO GERAL";"1";"PESSOAL E ENCARGOS SOCIAIS";"23822678";"23822658";"0"
"26000";"MINISTERIO DA EDUCACAO";"26418";"INSTITUTO FEDERAL DE PERNAMBUCO";"12";"EDUCACAO";"331";"PROTECAO E BENEFICIOS AO TRABALHADOR";"3";"OUTRAS DESPESAS CORRENTES";"1286015";"1267883.22";"0"
"26000";"MINISTERIO DA EDUCACAO";"26388";"HOSPITAL UNIVERSITÁRIO ALCIDES CARNEIRO";"12";"EDUCACAO";"301";"ATENCAO BASICA";"3";"OUTRAS DESPESAS CORRENTES";"899173";"820248";"0"
"26000";"MINISTERIO DA EDUCACAO";"26231";"UNIVERSIDADE FEDERAL DE ALAGOAS";"12";"EDUCACAO";"331";"PROTECAO E BENEFICIOS AO TRABALHADOR";"3";"OUTRAS DESPESAS CORRENTES";"1213154";"913733.62";"0"
"26000";"MINISTERIO DA EDUCACAO";"26101";"MINISTÉRIO DA EDUCAÇÃO";"12";"EDUCACAO";"368";"EDUCACAO BASICA";"3";"OUTRAS DESPESAS CORRENTES";"9150000";"6921135.76";"0"
"26000";"MINISTERIO DA EDUCACAO";"26425";"INSTITUTO FEDERAL DO ACRE";"12";"EDUCACAO";"122";"ADMINISTRACAO GERAL";"3";"OUTRAS DESPESAS CORRENTES";"30000";"11121.68";"0"
"26000";"MINISTERIO DA EDUCACAO";"26208";"CENTRO FED. DE EDUCACAO TECNOLOGICA DE GOIAS";"12";"EDUCACAO";"363";"ENSINO PROFISSIONAL";"3";"OUTRAS DESPESAS CORRENTES";"0";"0";"14968"
"26000";"MINISTERIO DA EDUCACAO";"26254";"UNIVERSIDADE FEDERAL DO TRIÂNGULO MINEIRO";"12";"EDUCACAO";"363";"ENSINO PROFISSIONAL";"4";"INVESTIMENTOS";"0";"0";"303714.96"
"26000";"MINISTERIO DA EDUCACAO";"26261";"UNIVERSIDADE FEDERAL DE ITAJUBÁ";"12";"EDUCACAO";"365";"EDUCACAO INFANTIL";"3";"OUTRAS DESPESAS CORRENTES";"132000";"128737.6";"0"
"26000";"MINISTERIO DA EDUCACAO";"26417";"INSTITUTO FEDERAL DA PARAÍBA";"12";"EDUCACAO";"331";"PROTECAO E BENEFICIOS AO TRABALHADOR";"3";"OUTRAS DESPESAS CORRENTES";"372000";"352094.13";"0"
"26000";"MINISTERIO DA EDUCACAO";"26414";"INSTITUTO FEDERAL DO MATO GROSSO";"12";"EDUCACAO";"363";"ENSINO PROFISSIONAL";"1";"PESSOAL E ENCARGOS SOCIAIS";"85463705";"83711692.67";"0"
"26000";"MINISTERIO DA EDUCACAO";"26101";"MINISTÉRIO DA EDUCAÇÃO";"12";"EDUCACAO";"331";"PROTECAO E BENEFICIOS AO TRABALHADOR";"3";"OUTRAS DESPESAS CORRENTES";"1692000";"1504016.8";"0"
"26000";"MINISTERIO DA EDUCACAO";"26362";"HOSPITAL UNIVERSITÁRIO VALTER CANTÍDIO";"12";"EDUCACAO";"301";"ATENCAO BASICA";"3";"OUTRAS DESPESAS CORRENTES";"1462247";"1364378";"0"
"26000";"MINISTERIO DA EDUCACAO";"26236";"UNIVERSIDADE FEDERAL FLUMINENSE";"12";"EDUCACAO";"361";"ENSINO FUNDAMENTAL";"3";"OUTRAS DESPESAS CORRENTES";"0";"0";"89843.31"
